monthly_income,monthly_expenses,current_savings,monthly_sip,financial_goal,time_horizon_years,risk_profile,income_stability,savings_ratio,expense_ratio,disposable_income,sip_ratio,financial_buffer,goal_pressure,surplus_after_sip,goal_feasibility_ratio,recommended_investment_type,investment_capacity_ratio,savings_to_goal_ratio,liquidity_stress
102942,86826,518053,9873,3734847,14,1,1,5.032474597346078,0.8434458238619805,16116,0.09590837559013814,5.96656531453712,22231.23214285714,6243,0.4441049392384749,Balanced,0.612620997766195,0.13870795778247408,0.9393541994521186
42101,33187,676094,13711,1271710,5,0,2,16.058858459419017,0.7882710624450726,8914,0.3256692240089309,20.37225419592009,21195.166666666668,-4797,0.6468927664325986,Balanced,1.538142248148979,0.531641647859968,1.1139402864540036
242844,133146,186878,60110,9678211,6,0,1,0.7695392927146646,0.5482779068043683,109698,0.24752516018513943,1.4035569975816022,134419.59722222222,49588,0.44718181903659676,Conservative,0.5479589418220934,0.019309147114068913,0.7958030669895076
62474,20275,912596,1224,5353112,2,0,0,14.607612766911036,0.3245350065627301,42199,0.01959215033453917,45.01090012330456,223046.33333333334,40975,0.00548764905348515,Balanced,0.02900542666887841,0.17047952667532457,0.34412715689726925
89828,10832,39779,23214,4586188,3,0,1,0.44283519615264727,0.12058600881684998,78996,0.25842721645811995,3.672359675036928,127394.11111111111,55782,0.18222192374146023,Balanced,0.2938629804040711,0.008673652279409392,0.37901322527496994
212525,159092,1102364,81740,1353165,1,0,0,5.186985060581108,0.7485801670391719,53433,0.3846135748735443,6.929097629044829,112763.75,-28307,0.7248783407788407,Conservative,1.5297662493215802,0.8146560101687526,1.133193741912716
60409,52821,906092,7020,5096257,2,0,1,14.999288185535267,0.8743895777119304,7588,0.11620784982370176,17.15401071543515,212344.04166666666,568,0.03305955723975459,Conservative,0.9251449657353716,0.17779558605462795,0.9905974275356321
202168,130808,1866914,11309,7332696,4,0,0,9.23446836294567,0.6470262356060307,71360,0.05593862530172925,14.272169897865574,152764.5,60051,0.07402897924583264,Conservative,0.15847813901345292,0.2546013089864901,0.7029648609077599
144979,118202,175006,52084,8689508,6,0,0,1.2071127542609619,0.8153042854482373,26777,0.35925202960428754,1.4805671646841847,120687.61111111111,-25307,0.431560451984163,Conservative,1.9451021398961796,0.02013992046500216,1.174556315052525
43611,29401,1091187,9089,7250557,4,0,0,25.020912155190203,0.6741647749421018,14210,0.20841072206553393,37.113941702663176,151053.27083333334,5121,0.06017082549657909,Conservative,0.6396199859254047,0.15049698940371065,0.8825754970076357
80922,72218,1557114,4298,4901239,20,0,2,19.242159116185956,0.8924396332270581,8704,0.053112874125701294,21.561300506798858,20421.829166666666,4406,0.21046106912966292,Conservative,0.4937959558823529,0.3176980351294846,0.9455525073527594
87784,68251,1621299,14495,3944275,11,0,0,18.46918572860658,0.7774879249065889,19533,0.1651212065980133,23.754948645441093,29880.871212121212,5038,0.48509295117607165,Balanced,0.742077509855117,0.41105120712932036,0.9426091315046022
138775,119189,1257194,29494,2707305,8,0,0,9.059225364799135,0.8588650693568727,19586,0.21253107548189515,10.547902910503486,28201.09375,-9908,1.0458459612049622,Conservative,1.5058715408965588,0.46437102579871864,1.0713961448387679
141877,101376,392160,28773,1371049,3,0,0,2.7640843829514297,0.7145344206601493,40501,0.20280242745476715,3.868371212121212,38084.694444444445,11728,0.7555003504615808,Balanced,0.7104269030394311,0.28602916453022464,0.9173368481149164
82306,71373,602047,30058,8082126,7,0,0,7.3147401161519205,0.8671664277209438,10933,0.36519816295288315,8.435220601628066,96215.78571428571,-19125,0.31240195958340666,Conservative,2.7492911369249065,0.07449116729929724,1.232364590673827
27531,22366,418240,2265,4236612,10,1,0,15.191602193890523,0.8123933020958193,5165,0.08227089462787403,18.69981221496915,35305.1,2900,0.06415503709095853,Balanced,0.43852855759922554,0.09872039261560889,0.8946641967236932
163509,108477,134725,24004,1085597,1,1,0,0.8239607605697545,0.663431370750234,55032,0.14680537462769633,1.2419683435198245,90466.41666666667,31028,0.2653360316950028,Balanced,0.4361825846780055,0.12410222209530793,0.8102367453779302
38745,20655,129069,14266,8119351,2,0,1,3.3312427409988388,0.5331010452961672,18090,0.36820234869015356,6.24880174291939,338306.2916666667,3824,0.042168887636462565,Conservative,0.7886124930901051,0.015896467587126113,0.9013033939863209
204707,162039,400374,26699,4444552,2,0,0,1.9558393215669225,0.7915655058205142,42668,0.13042543733238238,2.4708496102790067,185189.66666666666,15969,0.14417111105911237,Conservative,0.6257382581794318,0.0900819700163256,0.9219909431528965
80193,49475,186524,9799,8456137,3,0,1,2.3259386729515046,0.61694911027147,30718,0.12219271008691532,3.770065689742294,234892.69444444444,20919,0.04171692109529446,Conservative,0.3189986327234846,0.022057826168142735,0.7391418203583854
181319,141699,992896,39054,9762556,13,0,1,5.475962254369371,0.7814900810174333,39620,0.21538834871138712,7.00707838446284,62580.48717948718,566,0.624060338296651,Balanced,0.9857142857142858,0.10170451262968427,0.9968784297288205
80790,55939,1265075,32011,5998167,7,0,2,15.6588067830177,0.6924000495110781,24851,0.3962247802945909,22.615259479075423,71406.75,-7160,0.4482909528861067,Balanced,1.2881171783831638,0.21091026641972455,1.088624829805669
85977,66866,133042,34082,8058860,1,0,1,1.547413843237145,0.7777196226897891,19111,0.39640834176582107,1.989680854245805,671571.6666666666,-14971,0.05074960974629166,Conservative,1.7833708335513578,0.01650878660257158,1.1741279644556102
89224,42911,1970241,4296,8007873,6,0,0,22.081962252308795,0.4809356227024119,46313,0.048148480229534656,45.9145906643984,111220.45833333333,42017,0.03862598720034646,Balanced,0.09276013214432233,0.2460379928602764,0.5290841029319465
178155,34041,162057,22447,7006414,4,0,1,0.9096404816030984,0.19107518733686957,144114,0.12599702506244562,4.760641579272054,145966.95833333334,121667,0.15378137803446956,Conservative,0.1557586355246541,0.023129806488740176,0.3170722123993152
79683,55989,654699,28660,7866292,6,1,0,8.21629456722262,0.7026467376981288,23694,0.35967521303163785,11.693350479558484,109254.05555555556,-4966,0.26232435816010896,Balanced,1.2095889254663628,0.08322841308204679,1.0623219507297668
33846,28358,1153175,8509,9930118,20,0,1,34.071234414701884,0.8378538084264019,5488,0.25140341547007033,40.66489174130757,41375.49166666667,-3021,0.2056531453100557,Conservative,1.5504737609329446,0.11612903290776605,1.0892572238964722
25249,17892,1778944,1300,9844932,2,1,1,70.4560180601212,0.7086221236484613,7357,0.05148718761139055,99.42678291974066,410205.5,6057,0.0031691432708727697,Balanced,0.17670246024194644,0.18069642329677849,0.7601093112598519
70683,53954,115481,5995,7082993,3,2,0,1.6337874736499582,0.7633235714386769,16729,0.08481530212356578,2.140360306928124,196749.80555555556,10734,0.030470169884397737,Balanced,0.3583597345926236,0.01630398335844748,0.8481388735622427
63533,55713,1596549,5264,5460019,2,1,1,25.129444540632427,0.8769143594667338,7820,0.08285457950986101,28.656669000053846,227500.79166666666,2556,0.023138381020285828,Balanced,0.6731457800511509,0.292407224223945,0.9597689389765949
58112,32383,600984,1483,3692113,5,0,0,10.341822687224669,0.5572515143171806,25729,0.02551968612334802,18.55862643979866,61535.21666666667,24246,0.024100020774012063,Conservative,0.05763923976835478,0.1627750829944804,0.5827712004405287
203114,175940,1255992,71147,6694554,1,0,0,6.183680100830076,0.8662130626150831,27174,0.35028112291619484,7.138751847220643,557879.5,-43973,0.12753112455288285,Conservative,2.6182012217560904,0.18761399191043945,1.216494185531278
69108,49553,551329,1244,334489,8,0,0,7.977788389187937,0.7170371013486138,19555,0.01800081032586676,11.126046858918734,3484.2604166666665,18311,0.35703416255841003,Conservative,0.0636154436205574,1.6482724394524184,0.7350379116744805
165147,144804,327275,54803,8650459,7,0,2,1.9817193167299436,0.8768188341295936,20343,0.3318437513245775,2.260124029722936,102981.65476190476,-34460,0.5321627441965796,Conservative,2.6939487784495895,0.03783325254763938,1.208662585454171
25025,18698,958371,1860,2938905,4,0,0,38.29654345654345,0.7471728271728272,6327,0.07432567432567433,51.25526794309552,61227.1875,4467,0.03037866144023029,Conservative,0.29397818871503084,0.32609798547418173,0.8214985014985015
164662,140764,863229,39791,9807028,13,0,2,5.242429947407416,0.8548663322442337,23898,0.24165259744203277,6.132455741524821,62865.5641025641,-15893,0.6329538367790936,Conservative,1.6650347309398277,0.08802146786977666,1.0965189296862665
115329,83042,644632,14882,4523595,1,1,0,5.589504807984115,0.720044394731594,32287,0.12903953038697985,7.762722477782327,376966.25,17405,0.03947833526210901,Balanced,0.46092854709325737,0.14250435770664704,0.8490839251185738
132754,71546,717156,49219,9612671,8,0,0,5.402142308329693,0.5389366798740528,61208,0.37075342362565344,10.023705028932435,100131.98958333333,11989,0.49154121679603935,Balanced,0.8041269115148346,0.07460527880336278,0.9096901034997062
26544,16348,1826106,6897,9663832,1,0,0,68.79543399638337,0.6158830620855937,10196,0.25983273056057865,111.70210423293369,805319.3333333334,3299,0.008564304511916183,Conservative,0.6764417418595527,0.18896292899131525,0.8757157926461724
208962,161147,1136716,20755,3587786,11,0,0,5.439821594356869,0.7711784917831951,47815,0.09932427905552206,7.053907302028582,27180.196969696968,27060,0.7636074169418132,Balanced,0.43406880685977206,0.31682937611106127,0.8705027708387171
134463,120536,1031814,44514,2317801,11,0,2,7.673590504451038,0.8964250388582733,13927,0.3310501773722139,8.560214375788146,17559.098484848484,-30587,2.5350959810613594,Balanced,3.1962375242335033,0.44516936527337764,1.2274752162304872
30826,24808,814532,8338,4349959,1,0,2,26.423538571335886,0.8047751897748654,6018,0.27048595341594756,32.83344082554015,362496.5833333333,-2320,0.02300159610699779,Conservative,1.385510136257893,0.18725050052195893,1.075261143190813
235535,200949,332630,69011,198619,7,0,0,1.4122317277686969,0.8531598276264674,34586,0.29299679453159827,1.6552956222723179,2364.5119047619046,-34425,29.186150368293067,Conservative,1.99534493725785,1.674713899475881,1.1461566221580657
212264,170130,1067732,5227,8888128,1,0,0,5.0302076659254515,0.8015019032902423,42134,0.024624995288885537,6.275977193910539,740677.3333333334,36907,0.007057054083829575,Conservative,0.12405658138320597,0.12013013313939673,0.8261268985791279
75750,63074,82232,19416,8857014,18,1,2,1.0855709570957095,0.8326600660066007,12676,0.2563168316831683,1.3037384659289089,41004.694444444445,-6740,0.4735067597273754,Balanced,1.531713474282108,0.009284393137461452,1.088976897689769
50693,36033,1439599,1688,3886286,10,0,0,28.39837847434557,0.7108081983705837,14660,0.03329848302526976,39.95223822607055,32385.716666666667,12972,0.0521217429700233,Conservative,0.11514324693042292,0.3704305344485712,0.7441066813958535
50117,33622,116213,15330,7277565,8,0,1,2.3188339286070594,0.670870163816669,16495,0.3058842308996947,3.4564570816727143,75807.96875,1165,0.2022214847960822,Conservative,0.9293725371324644,0.015968665343421874,0.9767543947163637
29233,24691,1632091,10087,2977850,3,1,0,55.830431361817126,0.8446276468374782,4542,0.34505524578387436,66.1006439593374,82718.05555555556,-5545,0.12194435582719075,Balanced,2.220827829150154,0.5480769682824856,1.1896828926213525
217388,179663,559431,21694,3893712,7,1,2,2.5734217160100834,0.8264623622279058,37725,0.09979391686753639,3.1137796875260904,46353.71428571428,16031,0.4680099606750577,Balanced,0.5750563286944996,0.14367549526005005,0.9262562790954423
214385,21640,677037,49606,4745029,1,0,0,3.158042773514938,0.10093989784733073,192745,0.23138745714485623,31.28636783733826,395419.0833333333,143139,0.12545170956805532,Balanced,0.25736594983008637,0.14268342722457544,0.33232735499218696
151824,132187,958778,37811,5679843,10,0,2,6.315062177257878,0.870659447781642,19637,0.24904494678048267,7.2531943383237385,47332.025,-18174,0.7988460244411685,Balanced,1.9254977847940113,0.16880360953639034,1.1197043945621246
225442,163442,1939753,89865,5329904,6,0,1,8.604221928478278,0.7249846967290922,62000,0.3986169391683892,11.86814282742502,74026.44444444444,-27865,1.2139580750422523,Balanced,1.4494354838709678,0.3639376994407404,1.1236016358974814
32402,23117,1050085,12487,9835383,6,1,0,32.40803036849577,0.7134436145916919,9285,0.38537744583667677,45.42479560496604,136602.54166666666,-3202,0.09141118347907753,Balanced,1.344857296715132,0.10676605069675477,1.0988210604283686
51079,38835,1907797,9082,6236009,2,0,0,37.349928542062294,0.7602928796570019,12244,0.17780301102214216,49.125711342860825,259833.70833333334,3162,0.03495312466675401,Conservative,0.741751061744528,0.30593236796162415,0.9380958906791441
37873,27853,47664,1985,3445889,5,0,0,1.258521902146648,0.7354315739444988,10020,0.05241200855490719,1.7112698811618139,57431.48333333333,8035,0.034562924110440006,Conservative,0.19810379241516965,0.013832134465155436,0.7878435824994059
44571,36064,1783212,16303,4379502,2,0,0,40.008346234098404,0.8091359852819098,8507,0.3657759529739068,49.44576308784384,182479.25,-7796,0.08934166487422543,Conservative,1.916421770306806,0.4071723223325392,1.1749119382558166
80952,66052,356359,27089,1938935,12,0,0,4.402102480482261,0.8159403103073426,14900,0.3346303982606977,5.395128080905953,13464.826388888889,-12189,2.0118343317336578,Conservative,1.8180536912751677,0.18379110181620323,1.1505707085680403
28089,16227,145872,1917,3879771,4,1,1,5.193207305350849,0.5776994553027875,11862,0.06824735661646908,8.989462007764836,80828.5625,9945,0.02371686370149166,Balanced,0.16160849772382396,0.03759809535150399,0.6459468119192566
30269,26068,938823,4947,4661105,19,1,0,31.0159899567214,0.8612111401103439,4201,0.16343453698503418,36.01438545342949,20443.44298245614,-746,0.24198467959850722,Balanced,1.1775767674363247,0.20141640233378136,1.024645677095378
62417,31767,349164,2940,3082955,7,1,0,5.594052902254194,0.5089478827883429,30650,0.0471025521893074,10.991406176220606,36701.84523809524,27710,0.08010496423074616,Balanced,0.09592169657422513,0.11325627522944708,0.5560504349776503
96370,68317,1663238,7053,5839344,17,0,1,17.258877243955588,0.7089031856386843,28053,0.07318667635156169,24.345887553610375,28624.235294117647,21000,0.24639959557100935,Balanced,0.25141696075286063,0.28483302233949565,0.7820898619902459
92982,82425,818517,18807,2535785,10,0,2,8.8029618635865,0.8864618958508098,10557,0.20226495450732399,9.930445859872611,21131.541666666668,-8250,0.8899965888275227,Conservative,1.7814720090934926,0.32278643496984166,1.0887268503581338
76706,69025,1604796,1719,9765110,14,0,2,20.921388157380125,0.8998644173858629,7681,0.022410241702083278,23.24948931546541,58125.65476190476,5962,0.02957386040710243,Balanced,0.22379898450722563,0.16433977702248107,0.9222746590879461
65909,58986,1404254,14267,4163036,10,0,1,21.305952146140893,0.8949612344292889,6923,0.2164651261587947,23.806564269487676,34691.96666666667,-7344,0.41124794500936335,Conservative,2.060811786797631,0.33731488269618615,1.1114263605880836
47254,24717,331982,5370,5858029,7,0,0,7.02547932450163,0.5230668303212427,22537,0.11364117323401193,13.431322571509487,69738.44047619047,17167,0.07700200869609898,Balanced,0.2382748369348183,0.05667127970858458,0.6367080035552546
79867,53899,194053,28562,7162613,9,0,1,2.42970187937446,0.6748594538420123,25968,0.3576195424893886,3.600307983450528,66320.49074074074,-2594,0.4306662945492099,Conservative,1.0998921749845965,0.02709248705744677,1.032478996331401
38163,33324,111418,9898,4881041,13,1,0,2.919529387102691,0.8732017923119252,4839,0.25936116133427667,3.343476173328532,31288.72435897436,-5059,0.3163439930129659,Conservative,2.045463938830337,0.02282668799545015,1.1325629536462019
221078,189903,1097022,29859,5580718,5,0,1,4.962149105745484,0.858986421082152,31175,0.13506092872198952,5.77674918247737,93011.96666666666,1316,0.32102320884158636,Conservative,0.9577866880513232,0.19657363084821702,0.9940473498041416
231992,108178,290454,18128,4225220,4,0,1,1.2520000689678954,0.46630056208834786,123814,0.07814062553881168,2.6849636709867073,88025.41666666667,105686,0.20594051907356303,Conservative,0.14641316813930574,0.06874292936225807,0.5444411876271595
178287,90853,1097778,8787,4086908,2,0,0,6.157364249777045,0.5095884725190283,87434,0.04928570226657019,12.08301321915622,170287.83333333334,78647,0.051600867942219394,Conservative,0.10049866184779377,0.2686084443300412,0.5588741747855985
36090,13624,200582,2610,9804624,5,0,0,5.5578276530894986,0.3775006927126628,22466,0.07231920199501247,14.72269524368761,163410.4,19856,0.015972055634157923,Conservative,0.1161755541707469,0.020457898232507436,0.44981989470767525
121401,90305,989783,11121,3856260,7,0,1,8.153005329445392,0.7438571346199784,31096,0.0916055057207107,10.96044515807541,45907.857142857145,19975,0.24224611411056307,Conservative,0.35763442243375354,0.256669156125365,0.8354626403406891
132770,30873,1082422,3729,5647308,3,0,0,8.152609776304889,0.23252993899224222,101897,0.02808616404308202,35.0604735529427,156869.66666666666,98168,0.02377132609023627,Balanced,0.03659577808963954,0.19167043837524003,0.26061610303532423
44445,11817,47489,3806,5914289,5,0,2,1.0684891438857014,0.26587917651029364,32628,0.0856339295758803,4.0187018701870185,98571.48333333334,28822,0.0386115727520248,Conservative,0.11664827755302194,0.008029536601948264,0.3515131060861739
94022,68915,1510291,30938,7771595,19,0,0,16.063166067516114,0.7329667524621897,25107,0.3290506477207462,21.915272437060146,34085.94298245614,-5831,0.9076468858709185,Balanced,1.2322459871748914,0.19433475367669056,1.0620174001829359
59149,41441,1465919,2755,4652475,18,0,1,24.783495917090736,0.7006204669563306,17708,0.04657728786623611,35.373639632248256,21539.23611111111,14953,0.12790611448745023,Balanced,0.1555793991416309,0.3150836920133907,0.7471977548225668
248918,223970,851737,39674,6636456,7,0,1,3.4217573658795266,0.899774222836436,24948,0.15938582183691014,3.8029066392820465,79005.42857142857,-14726,0.5021680246203697,Conservative,1.5902677569344237,0.12834214526548507,1.0591600446733462
62848,11526,108907,9994,9571037,1,0,2,1.732863416496945,0.18339485743380857,51322,0.15901858452138493,9.448811382960264,797586.4166666666,41328,0.012530303665109644,Balanced,0.19473130431393945,0.011378808795744913,0.34241344195519346
241567,204451,207361,25158,9664247,12,0,1,0.8583995330488022,0.8463531856586372,37116,0.10414501980816916,1.0142332392602629,67112.82638888889,11958,0.3748612799321044,Conservative,0.6778208858713224,0.021456508717130264,0.9504982054668063
44698,31709,1955514,5880,8551631,14,0,1,43.74947424940713,0.7094053425209181,12989,0.1315495100451922,61.670629789649624,50902.56547619047,7109,0.11551480647375922,Balanced,0.4526907383170375,0.22867146629689705,0.8409548525661104
28302,21697,1995867,10551,2013540,10,0,1,70.52035191859233,0.7666242668362659,6605,0.37280050879796484,91.9881550444762,16779.5,-3946,0.6288030036651867,Balanced,1.5974261922785769,0.9912229208260079,1.1394247756342308
176007,133804,496722,68890,6510164,3,1,2,2.8221718454379654,0.7602197639866596,42203,0.3914048873056185,3.712310543780455,180837.88888888888,-26687,0.3809489284755346,Balanced,1.632348411250385,0.07629946035153645,1.151624651292278
153084,127781,346106,19205,1234981,1,0,0,2.2608894463170546,0.8347116615714248,25303,0.12545399911159885,2.70858734866686,102915.08333333333,6098,0.1866101583749062,Conservative,0.7590009089831246,0.2802520848498884,0.9601656606830237
154085,101523,1110833,24544,6449621,7,0,0,7.209222182561573,0.6588765940876788,52562,0.15928870428659506,10.94168809038346,76781.20238095238,28018,0.31966157391263766,Balanced,0.46695331227883263,0.17223229085864114,0.818165298374274
101951,91314,1314179,21449,6066334,6,0,1,12.890300242273248,0.8956655648301635,10637,0.21038538121254327,14.391867621613335,84254.63888888889,-10812,0.25457352002049344,Conservative,2.0164520071448715,0.21663479129240165,1.1060509460427068
122018,96872,100255,20123,4388612,13,0,1,0.8216410693504237,0.7939156517890803,25146,0.1649182907439886,1.034922371789578,28132.128205128207,5023,0.7153031527963738,Conservative,0.8002465600890798,0.022844352610802688,0.9588339425330689
232660,92688,62047,16154,1853482,2,0,0,0.26668529184217316,0.3983839078483624,139972,0.06943178887647211,0.6694178318660452,77228.41666666667,123818,0.2091717103268335,Conservative,0.11540879604492327,0.03347591182433927,0.46781569672483453
204248,182397,1587776,64993,7445833,17,0,1,7.773765226587286,0.8930173122870236,21851,0.3182062982256864,8.705055455955964,36499.18137254902,-43142,1.7806700741206525,Balanced,2.9743718822937164,0.21324356858393145,1.21122361051271
33916,29911,1214437,3006,5987821,9,1,0,35.807200141526124,0.8819141408184927,4005,0.08863073475645714,40.60168499882986,55442.78703703704,999,0.05421805361249109,Balanced,0.750561797752809,0.2028178531054953,0.9705448755749498
82589,46180,478628,1303,1101448,2,0,0,5.795299616171645,0.559154366804296,36409,0.01577691944447808,10.364400173235166,45893.666666666664,35106,0.0283917170851461,Conservative,0.035787854651322476,0.43454434526187347,0.5749312862487741
156605,86343,1323191,7181,4335154,2,0,1,8.44922575907538,0.5513425497270202,70262,0.04585421921394592,15.324820772963646,180631.41666666666,63081,0.03975498909611977,Balanced,0.102203182374541,0.30522352839137895,0.5971967689409661
224191,196975,562093,86112,569861,18,0,1,2.507205909247026,0.8786035121838076,27216,0.38410105668827027,2.8536260946820664,2638.2453703703704,-58896,32.63987533802103,Balanced,3.164021164021164,0.9863686056775248,1.262704568872078
85793,64289,262203,16433,4273320,12,0,0,3.0562283636194096,0.7493501800846223,21504,0.19154243353187322,4.078504876417427,29675.833333333332,5071,0.5537502457105951,Conservative,0.7641834077380952,0.06135814776333155,0.9408926136164956
187776,159512,235190,67902,4555319,13,1,0,1.2525029822767553,0.8494802317655078,28264,0.36161170756646216,1.4744345253021716,29200.76282051282,-39638,2.3253502114780544,Balanced,2.4024200396263797,0.051629754140160106,1.21109193933197
81940,73616,196481,6206,4820865,3,2,0,2.3978642909445935,0.8984134732731267,8324,0.07573834513058335,2.6689985872636384,133912.91666666666,2118,0.046343550379444355,Conservative,0.7455550216242192,0.040756378782645854,0.97415181840371
79881,54225,710243,27832,1828585,5,0,0,8.89126325409046,0.6788222480940399,25656,0.34841827217986754,13.098072844628861,30476.416666666668,-2176,0.9132307221157343,Balanced,1.0848144683504832,0.38841125788519537,1.0272405202739074
46155,37435,1109117,5217,2391860,4,0,0,24.03026757664392,0.8110713898819196,8720,0.11303217419564511,29.627808200881528,49830.416666666664,3503,0.1046950908497989,Conservative,0.5982798165137615,0.4637048154992349,0.9241035640775648
218636,191415,1762453,30195,1196166,11,0,0,8.061128999798752,0.8754962586216359,27221,0.13810625880458846,9.207496800146279,9061.863636363636,-2974,3.332096046869749,Balanced,1.1092538848683002,1.4734184051377484,1.0136025174262244
107905,20593,145243,8946,7887423,7,0,2,1.3460265974699968,0.19084379778508873,87312,0.08290626013623094,7.0530277278686935,93897.89285714286,78366,0.09527370346436345,Balanced,0.10246014293567894,0.018414506233531535,0.2737500579213197
79651,42527,143161,17798,8793992,6,0,2,1.7973534544450165,0.5339167116545932,37124,0.22344979975141555,3.3663554918052063,122138.77777777778,19326,0.14571948666771586,Conservative,0.47942032108608984,0.01627940985163507,0.7573665114060087
27214,13834,349803,10428,4118907,14,0,0,12.853788491217756,0.5083412949217314,13380,0.3831851253031528,25.28574526528842,24517.303571428572,2952,0.4253322544063267,Balanced,0.7793721973094171,0.08492617094777814,0.8915264202248843
60260,50264,836944,20345,9135842,14,0,0,13.888881513441753,0.8341188184533688,9996,0.3376203119814139,16.650962915804552,54380.01190476191,-10349,0.3741264351988574,Conservative,2.03531412565026,0.09161104143438557,1.1717391304347826
105760,87213,507933,39433,6595118,7,0,0,4.802694780635401,0.8246312405446293,18547,0.3728536308623298,5.824051460218087,78513.30952380953,-20886,0.5022460553397224,Conservative,2.1261120396829676,0.07701651433681703,1.1974848714069593
58885,51414,1791430,8993,3286125,6,0,1,30.42251846820073,0.8731255837649656,7471,0.15272140613059354,34.84323336056327,45640.625,-1522,0.19703937007874014,Conservative,1.2037210547450141,0.5451496823766594,1.0258469898955591
51285,18524,28727,13999,8644784,11,0,1,0.5601442917032271,0.3611972311592083,32761,0.2729648045237399,1.550798963506802,65490.78787878788,18762,0.21375525403526566,Balanced,0.42730685876499497,0.0033230442773353273,0.6341620356829483
108329,76762,1225861,17329,3781304,8,0,1,11.316092643705748,0.7086006517183764,31567,0.15996639865594625,15.969633412365493,39388.583333333336,14238,0.4399498162538637,Balanced,0.5489593562897963,0.324190014873176,0.8685670503743227
158955,112130,98548,15756,1669571,2,2,0,0.6199742065364411,0.7054197728916989,46825,0.09912239313013117,0.8788727370016944,69565.45833333333,31069,0.2264917155365061,Balanced,0.3364869193806727,0.059025941394525896,0.80454216602183
139267,122695,1819131,21877,9434091,15,0,1,13.062182713780006,0.8810055504893478,16572,0.1570867470398587,14.826447695505115,52411.61666666667,-5305,0.4174074640577454,Conservative,1.3201182717837316,0.19282525470657427,1.0380922975292064
59228,45522,1949082,9969,8808490,17,0,2,32.90811778213008,0.7685891807928682,13706,0.16831566151144728,42.81626466323975,43178.87254901961,3737,0.23087680181279652,Balanced,0.7273456880198453,0.2212731126447325,0.9369048423043155
130002,93409,1030805,45597,7344595,14,0,1,7.929147243888556,0.7185197150813064,36593,0.3507407578344949,11.035392735175412,43717.82738095238,-9004,1.0429841264222193,Balanced,1.2460579892329133,0.1403487871012629,1.0692604729158013
56846,49787,109313,7445,7766409,5,1,2,1.9229673152024769,0.8758223973542554,7059,0.13096787812686908,2.1956133127121538,129440.15,-386,0.05751692963891034,Conservative,1.0546819662841762,0.014075102148238651,1.0067902754811244
28147,18394,18424,9978,7682715,19,1,0,0.6545635414076101,0.6534977084591609,9753,0.35449603865420826,1.0016309666195498,33696.11842105263,-225,0.2961171929454626,Conservative,1.0230698246693326,0.00239811056377856,1.007993747113369
106954,84918,820245,6453,3223931,1,1,0,7.66913813415113,0.7939675000467491,22036,0.060334349346448005,9.659259520949622,268660.9166666667,15583,0.024019124478780716,Balanced,0.2928389907424215,0.25442386949348483,0.8543018493931971
89589,80009,95683,32094,1713557,2,0,0,1.068021743740861,0.8930672292357321,9580,0.3582359441449285,1.1959029609168967,71398.20833333333,-22514,0.4495070779670592,Conservative,3.3501043841336116,0.05583881948484935,1.2513031733806605
72243,54344,858340,11759,9564987,20,0,0,11.881289536702518,0.7522389712498097,17899,0.16277009537256204,15.794567937582805,39854.1125,6140,0.29505110670824747,Balanced,0.6569640762053746,0.08973770690958598,0.9150090666223717
108771,85307,1371228,8912,7208266,5,0,2,12.606558733485947,0.7842807365933935,23464,0.08193360362596648,16.074038472809967,120137.76666666666,14552,0.07418150218096835,Balanced,0.3798158881691101,0.19022993879526642,0.86621434021936
85631,76295,1914404,15859,1428745,4,0,1,22.356436337307752,0.8909740631313426,9336,0.1852016209083159,25.09212923520545,29765.520833333332,-6523,0.5327976650836923,Conservative,1.6986932305055698,1.339919999720034,1.0761756840396586
87138,77969,1998184,34785,8419931,6,0,0,22.931258463586495,0.894776102274553,9169,0.3991943813261723,25.627929048724493,116943.48611111111,-25616,0.2974513686632349,Conservative,3.7937615879594286,0.2373159590025144,1.2939704836007253
212420,158745,1075441,12928,9993820,7,0,1,5.062804820638358,0.7473166368515206,53675,0.060860559269372,6.774644870704589,118974.04761904762,40747,0.10866235333436064,Conservative,0.2408570097810899,0.10761060335287208,0.8081771961208926
235577,173489,331601,79068,1800813,7,0,1,1.407611948534874,0.7364428615696779,62088,0.3356354822414752,1.9113661384871663,21438.25,-16980,3.6881741746644434,Balanced,1.2734827986084267,0.18413960805480636,1.072078343811153
50307,45098,1627949,2621,5531627,1,0,0,32.36028783270718,0.8964557616236309,5209,0.05210010535313177,36.09803095480952,460968.9166666667,2588,0.005685849750896074,Conservative,0.5031675945478978,0.29429840442965516,0.9485558669767626
70879,62120,484599,7467,1523150,5,1,0,6.836989799517488,0.8764232001015816,8759,0.10534855175722005,7.801014166130071,25385.833333333332,1292,0.2941404326560089,Balanced,0.8524945770065075,0.31815579555526374,0.9817717518588016
57315,42106,626999,7990,5506986,9,0,0,10.939527174387159,0.7346418913024514,15209,0.139405042310041,14.890965658100983,50990.61111111111,7219,0.1566955136621012,Balanced,0.5253468341113814,0.11385520137512607,0.8740469336124924
67889,16621,81096,16656,8094747,2,0,2,1.1945381431454285,0.24482611321421732,51268,0.24534166065194657,4.879128812947476,337281.125,34612,0.04938313698995163,Balanced,0.32488101739876724,0.010018348936662258,0.4901677738661639
